Date,Open,High,Low,Close,Adj Close,Volume
2021-09-21,675.000000,682.750000,665.849976,678.900024,667.513672,176199
2021-09-22,679.500000,699.900024,678.900024,691.150024,679.558228,169208
2021-09-23,699.000000,705.000000,684.000000,689.599976,678.034119,211225
2021-09-24,693.400024,698.950012,681.299988,684.549988,673.068848,160766
2021-09-27,688.400024,688.400024,672.650024,676.200012,664.858948,95084
2021-09-28,678.900024,686.650024,671.150024,678.500000,667.120361,114694
2021-09-29,667.250000,680.000000,667.250000,675.099976,663.777344,90332
2021-09-30,677.099976,682.000000,671.799988,679.950012,668.546021,101088
2021-10-01,675.450012,679.000000,673.000000,673.900024,662.597534,64348
2021-10-04,672.150024,678.950012,671.250000,672.750000,661.466797,102668
2021-10-05,672.500000,674.650024,669.099976,672.549988,661.270142,132451
2021-10-06,674.900024,678.500000,667.750000,669.099976,657.877991,104112
2021-10-07,670.250000,674.500000,668.000000,668.750000,657.533875,98753
2021-10-08,676.400024,676.400024,670.000000,670.950012,659.696960,106597
2021-10-11,672.150024,674.700012,666.849976,668.299988,657.091370,138126
2021-10-12,671.900024,672.700012,666.250000,667.299988,656.108154,86356
2021-10-13,667.099976,670.000000,666.000000,666.200012,655.026672,107213
2021-10-14,667.000000,668.650024,661.000000,662.049988,650.946228,196401
2021-10-18,663.000000,666.049988,656.000000,657.200012,646.177612,152187
2021-10-19,660.799988,660.799988,639.000000,642.250000,631.478333,217341
2021-10-20,643.799988,643.799988,632.049988,634.750000,624.104126,130102
2021-10-21,635.000000,639.549988,626.599976,628.700012,618.155579,112146
2021-10-22,628.900024,632.900024,616.650024,618.099976,607.733337,136052
2021-10-25,622.000000,622.000000,602.000000,610.250000,600.015015,94791
2021-10-26,612.900024,645.000000,611.000000,637.650024,626.955505,95632
2021-10-27,640.000000,648.049988,632.450012,637.549988,626.857117,89712
2021-10-28,636.000000,643.900024,625.099976,630.250000,619.679565,59964
2021-10-29,625.000000,639.200012,618.049988,632.400024,621.793518,77287
2021-11-01,636.000000,636.700012,623.000000,625.400024,614.910950,47460
2021-11-02,627.000000,630.849976,620.000000,625.700012,615.205872,61341
2021-11-03,623.500000,632.700012,623.000000,627.500000,616.975708,41305
2021-11-04,626.000000,632.000000,626.000000,630.750000,620.171204,28393
2021-11-08,634.700012,636.000000,630.049988,634.650024,624.005798,68484
2021-11-09,637.700012,639.549988,634.250000,637.099976,626.414673,58669
2021-11-10,638.000000,647.400024,631.000000,632.700012,622.088501,54439
2021-11-11,654.750000,667.000000,648.500000,651.049988,640.130737,310002
2021-11-12,653.000000,657.900024,642.500000,646.099976,635.263733,99999
2021-11-15,646.049988,650.000000,633.849976,637.599976,626.906311,80725
2021-11-16,643.900024,644.400024,636.950012,638.799988,628.086182,57559
2021-11-17,638.799988,640.450012,623.000000,630.750000,620.171204,65593
2021-11-18,640.000000,640.000000,615.000000,626.049988,615.549988,60102
2021-11-22,620.950012,622.150024,605.650024,611.650024,611.650024,70089
2021-11-23,612.000000,625.450012,605.299988,619.599976,619.599976,68472
2021-11-24,620.000000,631.250000,620.000000,622.250000,622.250000,44547
2021-11-25,626.500000,629.500000,620.049988,624.500000,624.500000,59084
2021-11-26,624.500000,647.700012,620.049988,626.250000,626.250000,152579
2021-11-29,627.000000,629.599976,608.650024,610.200012,610.200012,82006
2021-11-30,610.200012,630.000000,610.049988,611.700012,611.700012,56959
2021-12-01,612.000000,616.700012,606.000000,611.549988,611.549988,46250
2021-12-02,610.000000,614.900024,606.349976,608.549988,608.549988,60628
2021-12-03,608.549988,610.799988,603.000000,603.750000,603.750000,90072
2021-12-06,605.000000,611.000000,602.299988,603.150024,603.150024,39469
2021-12-07,605.099976,607.849976,603.000000,603.849976,603.849976,37911
2021-12-08,604.000000,616.750000,604.000000,614.099976,614.099976,50435
2021-12-09,614.099976,621.650024,609.900024,614.349976,614.349976,101019
2021-12-10,610.200012,622.000000,610.200012,615.500000,615.500000,37415
2021-12-13,612.000000,624.150024,612.000000,616.900024,616.900024,71905
2021-12-14,617.099976,620.849976,606.000000,606.650024,606.650024,109178
2021-12-15,610.250000,615.099976,604.799988,610.349976,610.349976,44186
2021-12-16,614.000000,614.599976,605.000000,612.900024,612.900024,41472
2021-12-17,612.900024,614.750000,604.650024,606.200012,606.200012,52784
2021-12-20,605.000000,605.049988,590.049988,600.049988,600.049988,115726
2021-12-21,601.000000,607.700012,600.200012,604.549988,604.549988,44591
2021-12-22,609.700012,609.950012,604.000000,608.099976,608.099976,43280
2021-12-23,608.099976,612.700012,599.250000,608.849976,608.849976,56240
2021-12-24,608.000000,608.950012,602.450012,604.400024,604.400024,30040
2021-12-27,607.000000,609.700012,587.549988,594.049988,594.049988,68393
2021-12-28,600.000000,605.000000,593.150024,601.650024,601.650024,62351
2021-12-29,605.000000,615.000000,601.400024,607.599976,607.599976,54012
2021-12-30,610.000000,629.799988,608.500000,626.799988,626.799988,179281
2021-12-31,631.000000,638.000000,626.700012,631.049988,631.049988,79824
2022-01-03,629.700012,633.599976,622.000000,623.299988,623.299988,49249
2022-01-04,622.950012,628.000000,614.400024,617.450012,617.450012,57888
2022-01-05,615.000000,618.299988,609.000000,609.900024,609.900024,100184
2022-01-06,610.000000,611.700012,605.450012,609.349976,609.349976,34299
2022-01-07,610.000000,612.750000,606.900024,608.150024,608.150024,29896
2022-01-10,610.000000,612.700012,606.099976,609.549988,609.549988,52715
2022-01-11,610.400024,617.150024,607.200012,609.549988,609.549988,56899
2022-01-12,609.049988,612.000000,602.000000,604.200012,604.200012,61961
2022-01-13,605.000000,609.599976,600.000000,604.099976,604.099976,38264
2022-01-14,609.000000,609.000000,601.799988,603.900024,603.900024,40649
2022-01-17,605.000000,615.000000,603.650024,607.049988,607.049988,59574
2022-01-18,611.500000,611.500000,601.200012,602.099976,602.099976,67753
2022-01-19,603.000000,604.750000,596.250000,600.250000,600.250000,44927
2022-01-20,601.000000,601.000000,596.599976,599.950012,599.950012,46255
2022-01-21,597.000000,598.599976,592.000000,593.099976,593.099976,45007
2022-01-24,593.099976,593.099976,576.450012,578.349976,578.349976,75411
2022-01-25,576.000000,580.000000,565.000000,569.549988,569.549988,87929
2022-01-27,577.950012,577.950012,563.000000,565.799988,565.799988,54835
2022-01-28,565.000000,575.000000,565.000000,572.150024,572.150024,34675
